Iteration,Cost
1,1.04296875
2,1.173828125
3,1.833984375
4,1.86328125
5,0.451171875
6,1.248046875
7,1.98828125
8,1.9423828125
9,1.994140625
10,1.8857421875
11,1.9951171875
12,1.87109375
13,1.9580078125
14,2.0
15,1.998046875
16,1.99609375
17,2.0
18,2.0
19,1.998046875
20,2.0
21,1.998046875
22,2.0
23,2.0
24,1.9990234375
25,2.0
26,2.0
27,2.0
28,2.0
29,1.9970703125
30,2.0
31,2.0
32,1.9990234375
33,2.0
34,2.0
35,2.0
36,2.0
37,1.9990234375
